MonthYear,CensusTract_2010,TotalReports,CensusTract_2010_ID,CensusTract_2010_NAME,CountyName_2010,GEOID_SCT,CensusBlockID_list,Zipcode_list,Ticket_list,Classification_list,Month,Year
October-2019,1409.01,1,140901,Census Tract 1409.01,Queens County,36081140901,[1008],[11364],['QL19007363'],['M'],10,2019
October-2019,907.0,1,90700,Census Tract 907,Queens County,36081090700,[1029],[11354],['QL19007058'],['P'],10,2019
October-2019,799.0,1,79900,Census Tract 799,Queens County,36081079900,[1005],[11355],['QL19007859'],['P'],10,2019
October-2019,217.03,1,21703,Census Tract 217.03,New York County,36061021703,[1004],[10031],['ML19016971'],['M'],10,2019
October-2019,216.0,1,21600,Census Tract 216,New York County,36061021600,[5000],[10026],['ML19016350'],['P'],10,2019
October-2019,149.0,1,14900,Census Tract 149,New York County,36061014900,[2000],[10023],['ML19016353'],['P'],10,2019
October-2019,120.0,2,12000,Census Tract 120,New York County,36061012000,"[4001, 3000]","[10021, 10065]","['ML19016580', 'ML19015932']","['P', 'P']",10,2019
October-2019,112.03,1,11203,Census Tract 112.03,New York County,36061011203,[2002],[10022],['ML19016313'],['P'],10,2019
October-2019,112.02,1,11202,Census Tract 112.02,New York County,36061011202,[1002],[10022],['ML19016698'],['P'],10,2019
October-2019,403.03,1,40303,Census Tract 403.03,Bronx County,36005040303,[3001],[10468],['XL19013544'],['M'],10,2019
October-2019,79.0,1,7900,Census Tract 79,Bronx County,36005007900,[1004],[10455],['XL19013278'],['M'],10,2019
October-2019,63.0,1,6300,Census Tract 63,Bronx County,36005006300,[1004],[10451],['XL19013105'],['P'],10,2019
September-2019,132.01,1,13201,Census Tract 132.01,Westchester County,36119013201,[2016],[10510],['WL19011272'],['M'],9,2019
September-2019,131.04,1,13104,Census Tract 131.04,Westchester County,36119013104,[4015],[10514],['WL19011352'],['M'],9,2019
September-2019,114.0,1,11400,Census Tract 114,Westchester County,36119011400,[2002],[10591],['WL19011381'],['M'],9,2019
September-2019,113.0,2,11300,Census Tract 113,Westchester County,36119011300,"[4015, 4015]","[10533, 10533]","['WL19010588', 'WL19010513']","['M', 'M']",9,2019
September-2019,103.0,1,10300,Census Tract 103,Westchester County,36119010300,[2005],[10706],['WL19011075'],['M'],9,2019
September-2019,91.0,1,9100,Census Tract 91,Westchester County,36119009100,[2003],[10606],['WL19010622'],['M'],9,2019
September-2019,76.0,1,7600,Census Tract 76,Westchester County,36119007600,[3007],[10580],['WL19010997'],['M'],9,2019
September-2019,72.0,1,7200,Census Tract 72,Westchester County,36119007200,[5009],[10543],['WL19010625'],['M'],9,2019
September-2019,67.0,1,6700,Census Tract 67,Westchester County,36119006700,[3003],[10804],['WL19010282'],['M'],9,2019
September-2019,47.0,1,4700,Census Tract 47,Westchester County,36119004700,[2030],[10708],['WL19011060'],['M'],9,2019
September-2019,13.03,1,1303,Census Tract 13.03,Westchester County,36119001303,[4002],[10705],['WL19011463'],['M'],9,2019
September-2019,1507.02,1,150702,Census Tract 1507.02,Queens County,36081150702,[1006],[11362],['QL19006735'],['M'],9,2019
September-2019,1463.0,1,146300,Census Tract 1463,Queens County,36081146300,[1012],[11361],['QL19006654'],['M'],9,2019
September-2019,1459.0,1,145900,Census Tract 1459,Queens County,36081145900,[1002],[11358],['QL19006866'],['M'],9,2019
September-2019,1429.0,1,142900,Census Tract 1429,Queens County,36081142900,[4000],[11365],['QL19006350'],['M'],9,2019
September-2019,1175.0,1,117500,Census Tract 1175,Queens County,36081117500,[1005],[11358],['QL19006671'],['M'],9,2019
September-2019,947.0,1,94700,Census Tract 947,Queens County,36081094700,[2004],[11356],['QL19006794'],['M'],9,2019
September-2019,111.0,1,11100,Census Tract 111,Queens County,36081011100,[1001],[11105],['QL19006833'],['M'],9,2019
September-2019,119.0,1,11900,Census Tract 119,New York County,36061011900,[1004],[10036],['ML19013954'],['P'],9,2019
September-2019,112.02,1,11202,Census Tract 112.02,New York County,36061011202,[1001],[10022],['ML19013839'],['P'],9,2019
September-2019,110.0,1,11000,Census Tract 110,New York County,36061011000,[3002],[10022],['ML19015054'],['P'],9,2019
September-2019,81.0,1,8100,Census Tract 81,New York County,36061008100,[2001],[10011],['ML19014071'],['M'],9,2019
September-2019,32.0,1,3200,Census Tract 32,New York County,36061003200,[4000],[10009],['ML19014455'],['M'],9,2019
September-2019,9.0,1,900,Census Tract 9,New York County,36061000900,[1000],[10005],['ML19013467'],['P'],9,2019
September-2019,72.0,1,7200,Census Tract 72,Bronx County,36005007200,[1003],[10472],['XL19011962'],['P'],9,2019
September-2019,35.0,1,3500,Census Tract 35,Bronx County,36005003500,[3000],[10455],['XL19012109'],['M'],9,2019
August-2019,148.08,1,14808,Census Tract 148.08,Westchester County,36119014808,[2043],[10598],['WL19009341'],['M'],8,2019
August-2019,131.04,1,13104,Census Tract 131.04,Westchester County,36119013104,[3021],[10514],['WL19009315'],['M'],8,2019
August-2019,113.0,1,11300,Census Tract 113,Westchester County,36119011300,[2005],[10533],['WL19008890'],['M'],8,2019
August-2019,97.02,1,9702,Census Tract 97.02,Westchester County,36119009702,[2026],[10605],['WL19009072'],['M'],8,2019
August-2019,95.0,1,9500,Census Tract 95,Westchester County,36119009500,[2000],[10605],['WL19009830'],['M'],8,2019
August-2019,90.0,1,9000,Census Tract 90,Westchester County,36119009000,[2000],[10603],['WL19009118'],['M'],8,2019
August-2019,74.01,1,7401,Census Tract 74.01,Westchester County,36119007401,[3009],[10543],['WL19009811'],['M'],8,2019
August-2019,68.02,1,6802,Census Tract 68.02,Westchester County,36119006802,[1001],[10804],['WL19009349'],['M'],8,2019
August-2019,41.0,1,4100,Census Tract 41,Westchester County,36119004100,[3006],[10550],['WL19009344'],['M'],8,2019
August-2019,22.01,1,2201,Census Tract 22.01,Westchester County,36119002201,[1032],[10707],['WL19009840'],['M'],8,2019
August-2019,4.02,1,402,Census Tract 4.02,Westchester County,36119000402,[2006],[10701],['WL19009632'],['M'],8,2019
August-2019,1139.0,1,113900,Census Tract 1139,Queens County,36081113900,[2011],[11358],['QL19006042'],['M'],8,2019
August-2019,997.01,1,99701,Census Tract 997.01,Queens County,36081099701,[2011],[11358],['QL19006050'],['M'],8,2019
August-2019,173.0,1,17300,Census Tract 173,New York County,36061017300,[3000],[10024],['ML19012341'],['M'],8,2019
August-2019,146.01,1,14601,Census Tract 146.01,New York County,36061014601,[1000],[10028],['ML19011870'],['P'],8,2019
August-2019,92.0,1,9200,Census Tract 92,New York County,36061009200,[1012],[10017],['ML19012851'],['M'],8,2019
August-2019,87.0,1,8700,Census Tract 87,New York County,36061008700,[2000],[10011],['ML19012935'],['P'],8,2019
July-2019,131.02,1,13102,Census Tract 131.02,Westchester County,36119013102,[2007],[10514],['WL19008220'],['M'],7,2019
July-2019,121.01,1,12101,Census Tract 121.01,Westchester County,36119012101,[2002],[10514],['WL19008262'],['M'],7,2019
July-2019,113.0,1,11300,Census Tract 113,Westchester County,36119011300,[2005],[10533],['WL19008235'],['M'],7,2019
July-2019,106.0,1,10600,Census Tract 106,Westchester County,36119010600,[3042],[10502],['WL19008670'],['M'],7,2019
July-2019,104.0,1,10400,Census Tract 104,Westchester County,36119010400,[3010],[10522],['WL19008334'],['M'],7,2019
July-2019,83.02,1,8302,Census Tract 83.02,Westchester County,36119008302,[1003],[10573],['WL19008491'],['M'],7,2019
July-2019,69.0,1,6900,Census Tract 69,Westchester County,36119006900,[3015],[10538],['WL19007956'],['M'],7,2019
July-2019,50.02,1,5002,Census Tract 50.02,Westchester County,36119005002,[3013],[10709],['WL19007749'],['M'],7,2019
July-2019,237.0,1,23700,Census Tract 237,New York County,36061023700,[3000],[10032],['ML19011112'],['M'],7,2019
July-2019,89.0,1,8900,Census Tract 89,New York County,36061008900,[2001],[10011],['ML19010899'],['M'],7,2019
July-2019,48.0,1,4800,Census Tract 48,New York County,36061004800,[5000],[10003],['ML19010411'],['M'],7,2019
July-2019,398.0,1,39800,Census Tract 398,Bronx County,36005039800,[3001],[10466],['XL19009240'],['M'],7,2019
June-2019,137.0,1,13700,Census Tract 137,Westchester County,36119013700,[3004],[10562],['WL19007383'],['M'],6,2019
June-2019,132.01,1,13201,Census Tract 132.01,Westchester County,36119013201,[2021],[10510],['WL19007159'],['M'],6,2019
June-2019,114.0,1,11400,Census Tract 114,Westchester County,36119011400,[1047],[10533],['WL19007098'],['M'],6,2019
June-2019,81.0,1,8100,Census Tract 81,Westchester County,36119008100,[4007],[10573],['WL19007151'],['M'],6,2019
June-2019,74.01,2,7401,Census Tract 74.01,Westchester County,36119007401,"[3004, 3008]","[10543, 10543]","['WL19007610', 'WL19006523']","['M', 'M']",6,2019
June-2019,13.02,1,1302,Census Tract 13.02,Westchester County,36119001302,[3000],[10705],['WL19007304'],['P'],6,2019
June-2019,1621.0,1,162100,Census Tract 1621,Queens County,36081162100,[4001],[11426],['QL19004060'],['P'],6,2019
June-2019,1417.0,1,141700,Census Tract 1417,Queens County,36081141700,[1000],[11358],['QL19004565'],['M'],6,2019
June-2019,170.0,1,17000,Census Tract 170,New York County,36061017000,[1000],[10029],['ML19008706'],['M'],6,2019
June-2019,126.0,1,12600,Census Tract 126,New York County,36061012600,[1001],[10021],['ML19009535'],['M'],6,2019
June-2019,94.0,1,9400,Census Tract 94,New York County,36061009400,[1008],[10017],['ML19008617'],['M'],6,2019
June-2019,9.0,1,900,Census Tract 9,New York County,36061000900,[1000],[10005],['ML19009693'],['P'],6,2019
June-2019,77.0,1,7700,Census Tract 77,Bronx County,36005007700,[1006],[10456],['XL19007996'],['M'],6,2019
May-2019,81.0,1,8100,Census Tract 81,Westchester County,36119008100,[4003],[10573],['WL19006263'],['M'],5,2019
May-2019,80.0,1,8000,Census Tract 80,Westchester County,36119008000,[3008],[10573],['WL19005529'],['M'],5,2019
May-2019,69.0,1,6900,Census Tract 69,Westchester County,36119006900,[2014],[10538],['WL19006302'],['M'],5,2019
May-2019,41.0,1,4100,Census Tract 41,Westchester County,36119004100,[3023],[10553],['WL19006278'],['M'],5,2019
May-2019,17.0,1,1700,Census Tract 17,Westchester County,36119001700,[1003],[10701],['WL19006204'],['M'],5,2019
May-2019,809.0,1,80900,Census Tract 809,Queens County,36081080900,[3000],[11367],['QL19003872'],['M'],5,2019
May-2019,68.0,1,6800,Census Tract 68,New York County,36061006800,[1000],[10016],['ML19007215'],['P'],5,2019
May-2019,31.0,1,3100,Census Tract 31,New York County,36061003100,[1022],[10007],['QL19003739'],['M'],5,2019
May-2019,21.0,1,2100,Census Tract 21,New York County,36061002100,[1011],[10007],['ML19007355'],['M'],5,2019
April-2019,68.01,1,6801,Census Tract 68.01,Westchester County,36119006801,[3015],[10804],['WL19004496'],['M'],4,2019
April-2019,67.0,1,6700,Census Tract 67,Westchester County,36119006700,[4014],[10804],['WL19004326'],['M'],4,2019
April-2019,871.0,1,87100,Census Tract 871,Queens County,36081087100,[1001],[11354],['QL19002795'],['M'],4,2019
April-2019,195.0,1,19500,Census Tract 195,New York County,36061019500,[1005],[10025],['ML19005447'],['M'],4,2019
April-2019,143.0,1,14300,Census Tract 143,New York County,36061014300,[1024],[10028],['ML19006608'],['P'],4,2019
April-2019,319.0,1,31900,Census Tract 319,Bronx County,36005031900,[1006],[10471],['XL19004681'],['M'],4,2019
March-2019,74.02,1,7402,Census Tract 74.02,Westchester County,36119007402,[2012],[10543],['WL19003540'],['M'],3,2019
March-2019,24.03,1,2403,Census Tract 24.03,Westchester County,36119002403,[1002],[10704],['WL19003737'],['M'],3,2019
March-2019,17.0,1,1700,Census Tract 17,Westchester County,36119001700,[2026],[10701],['WL19004012'],['P'],3,2019
March-2019,9.0,1,900,Census Tract 9,Westchester County,36119000900,[1002],[10710],['WL19003247'],['M'],3,2019
March-2019,143.0,1,14300,Census Tract 143,New York County,36061014300,[1040],[10023],['ML19003831'],['M'],3,2019
March-2019,92.0,1,9200,Census Tract 92,New York County,36061009200,[1005],[10017],['ML19004663'],['M'],3,2019
February-2019,133.04,1,13304,Census Tract 133.04,Westchester County,36119013304,[2008],[10562],['WL19002393'],['M'],2,2019
February-2019,97.01,1,9701,Census Tract 97.01,Westchester County,36119009701,[2004],[10605],['WL19001552'],['M'],2,2019
February-2019,87.0,1,8700,Census Tract 87,Westchester County,36119008700,[1013],[10604],['WL19001940'],['M'],2,2019
February-2019,83.01,1,8301,Census Tract 83.01,Westchester County,36119008301,[2030],[10573],['WL19001972'],['M'],2,2019
February-2019,37.0,1,3700,Census Tract 37,Westchester County,36119003700,[3009],[10550],['WL19001708'],['M'],2,2019
February-2019,24.03,1,2403,Census Tract 24.03,Westchester County,36119002403,[2002],[10704],['WL19002215'],['M'],2,2019
February-2019,22.02,1,2202,Census Tract 22.02,Westchester County,36119002202,[3003],[10708],['WL19001720'],['M'],2,2019
January-2019,127.0,1,12700,Census Tract 127,Westchester County,36119012700,[2004],[10506],['WL19000383'],['P'],1,2019
January-2019,113.0,1,11300,Census Tract 113,Westchester County,36119011300,[3025],[10522],['WL19000217'],['M'],1,2019
January-2019,73.0,1,7300,Census Tract 73,Westchester County,36119007300,[2011],[10543],['WL19000734'],['M'],1,2019
January-2019,67.0,1,6700,Census Tract 67,Westchester County,36119006700,[4012],[10804],['WL19000619'],['M'],1,2019
January-2019,57.01,1,5701,Census Tract 57.01,Westchester County,36119005701,[2002],[10805],['WL19000570'],['M'],1,2019
January-2019,44.0,1,4400,Census Tract 44,Westchester County,36119004400,[3013],[10552],['WL19000754'],['M'],1,2019
January-2019,40.0,1,4000,Census Tract 40,Westchester County,36119004000,[1000],[10550],['WL19000325'],['M'],1,2019
January-2019,1039.0,1,103900,Census Tract 1039,Queens County,36081103900,[2002],[11357],['QL19000266'],['P'],1,2019
January-2019,92.0,1,9200,Census Tract 92,New York County,36061009200,[1003],[10017],['ML19001225'],['M'],1,2019
November-2018,1039.0,1,103900,Census Tract 1039,Queens County,36081103900,[2009],[11357],['QL18008408'],['M'],11,2018
August-2018,131.02,1,13102,Census Tract 131.02,Westchester County,36119013102,[3032],[10514],['WL18009064'],['M'],8,2018
June-2018,1199.0,1,119900,Census Tract 1199,Queens County,36081119900,[1000],[11358],['QL18004912'],['M'],6,2018
May-2018,63.0,1,6300,Census Tract 63,Bronx County,36005006300,[2031],[10451],['XL18005966'],['M'],5,2018
February-2018,113.0,1,11300,Census Tract 113,Westchester County,36119011300,[3012],[10533],['WL18002550'],['M'],2,2018
August-2017,107.01,1,10701,Census Tract 107.01,Westchester County,36119010701,[2025],[10583],['WL17007806'],['M'],8,2017
